Clef;Date début;Site;Profondeur;Plaque;Famille;Position sur plaque;Nombre;Observation
37226Tiahura18112PocilloporidaeBords;déc-01;Tiahura;18m;112;Pocilloporidae;Bords;3;
37226Tiahura18112PoritidaeBords;déc-01;Tiahura;18m;112;Poritidae;Bords;2;
37226Tiahura18113PoritidaeBords;déc-01;Tiahura;18m;113;Poritidae;Bords;1;
37226Tiahura18114AcroporidaeBords;déc-01;Tiahura;18m;114;Acroporidae;Bords;2;
37226Tiahura18114AcroporidaeDessus;déc-01;Tiahura;18m;114;Acroporidae;Dessus;1;
37226Tiahura18114PocilloporidaeBords;déc-01;Tiahura;18m;114;Pocilloporidae;Bords;4;
37226Tiahura18114PocilloporidaeDessous;déc-01;Tiahura;18m;114;Pocilloporidae;Dessous;1;
37226Tiahura18114PoritidaeBords;déc-01;Tiahura;18m;114;Poritidae;Bords;2;
37226Tiahura18115PocilloporidaeDessous;déc-01;Tiahura;18m;115;Pocilloporidae;Dessous;1;
37226Tiahura18115PoritidaeDessous;déc-01;Tiahura;18m;115;Poritidae;Dessous;2;
37226Tiahura18116AcroporidaeBords;déc-01;Tiahura;18m;116;Acroporidae;Bords;1;
37226Tiahura18116AutresDessus;déc-01;Tiahura;18m;116;Autres;Dessus;1;
37226Tiahura18116PocilloporidaeDessus;déc-01;Tiahura;18m;116;Pocilloporidae;Dessus;1;
37226Tiahura18116PoritidaeDessous;déc-01;Tiahura;18m;116;Poritidae;Dessous;1;
37226Tiahura18117PocilloporidaeBords;déc-01;Tiahura;18m;117;Pocilloporidae;Bords;1;
37226Tiahura18118AcroporidaeDessus;déc-01;Tiahura;18m;118;Acroporidae;Dessus;1;
37226Tiahura18118PocilloporidaeDessus;déc-01;Tiahura;18m;118;Pocilloporidae;Dessus;1;
37226Tiahura18119AcroporidaeBords;déc-01;Tiahura;18m;119;Acroporidae;Bords;2;
37226Tiahura18119CassésBords;déc-01;Tiahura;18m;119;Cassés;Bords;1;
37226Tiahura18119PocilloporidaeBords;déc-01;Tiahura;18m;119;Pocilloporidae;Bords;2;
37226Tiahura18119PocilloporidaeDessous;déc-01;Tiahura;18m;119;Pocilloporidae;Dessous;1;
37226Tiahura18120;déc-01;Tiahura;18m;120;;;;Plaque absente
37226Haapiti6121Autres;déc-01;Haapiti;06m;121;Autres;;0;
37226Haapiti6122PocilloporidaeBords;déc-01;Haapiti;06m;122;Pocilloporidae;Bords;1;
37226Haapiti6123PocilloporidaeBords;déc-01;Haapiti;06m;123;Pocilloporidae;Bords;1;
37226Haapiti6123PoritidaeBords;déc-01;Haapiti;06m;123;Poritidae;Bords;1;
37226Haapiti6124CassésDessus;déc-01;Haapiti;06m;124;Cassés;Dessus;1;
37226Haapiti6124PocilloporidaeDessous;déc-01;Haapiti;06m;124;Pocilloporidae;Dessous;3;
37226Haapiti6124PoritidaeDessus;déc-01;Haapiti;06m;124;Poritidae;Dessus;1;
37226Haapiti6125AcroporidaeDessous;déc-01;Haapiti;06m;125;Acroporidae;Dessous;1;
37226Haapiti6125PocilloporidaeBords;déc-01;Haapiti;06m;125;Pocilloporidae;Bords;1;
37226Haapiti6125PocilloporidaeDessous;déc-01;Haapiti;06m;125;Pocilloporidae;Dessous;6;
37226Haapiti6126CassésDessous;déc-01;Haapiti;06m;126;Cassés;Dessous;1;
37226Haapiti6126PocilloporidaeDessous;déc-01;Haapiti;06m;126;Pocilloporidae;Dessous;2;
37226Haapiti6127PocilloporidaeDessous;déc-01;Haapiti;06m;127;Pocilloporidae;Dessous;1;
37226Haapiti6127PocilloporidaeDessus;déc-01;Haapiti;06m;127;Pocilloporidae;Dessus;1;
37226Haapiti6128Autres;déc-01;Haapiti;06m;128;Autres;;0;
37226Haapiti6129PocilloporidaeDessous;déc-01;Haapiti;06m;129;Pocilloporidae;Dessous;2;
37226Haapiti6130PocilloporidaeDessous;déc-01;Haapiti;06m;130;Pocilloporidae;Dessous;3;
37226Haapiti6130PocilloporidaeDessus;déc-01;Haapiti;06m;130;Pocilloporidae;Dessus;1;
37226Haapiti6130PoritidaeDessous;déc-01;Haapiti;06m;130;Poritidae;Dessous;3;
37226Haapiti6131Autres;déc-01;Haapiti;06m;131;Autres;;0;
37226Haapiti6132Autres;déc-01;Haapiti;06m;132;Autres;;0;
37226Haapiti6133PocilloporidaeBords;déc-01;Haapiti;06m;133;Pocilloporidae;Bords;1;
37226Haapiti6134PocilloporidaeBords;déc-01;Haapiti;06m;134;Pocilloporidae;Bords;1;
37226Haapiti6134PocilloporidaeDessous;déc-01;Haapiti;06m;134;Pocilloporidae;Dessous;11;
37226Haapiti6134PoritidaeDessous;déc-01;Haapiti;06m;134;Poritidae;Dessous;1;
37226Haapiti6135PocilloporidaeBords;déc-01;Haapiti;06m;135;Pocilloporidae;Bords;1;
37226Haapiti6135PocilloporidaeDessous;déc-01;Haapiti;06m;135;Pocilloporidae;Dessous;5;
37226Haapiti6135PoritidaeDessous;déc-01;Haapiti;06m;135;Poritidae;Dessous;1;
37226Haapiti6136Autres;déc-01;Haapiti;06m;136;Autres;;0;
37226Haapiti6137PocilloporidaeDessous;déc-01;Haapiti;06m;137;Pocilloporidae;Dessous;1;
37226Haapiti6137PoritidaeDessous;déc-01;Haapiti;06m;137;Poritidae;Dessous;1;
37226Haapiti6138PocilloporidaeDessous;déc-01;Haapiti;06m;138;Pocilloporidae;Dessous;3;
37226Haapiti6139Autres;déc-01;Haapiti;06m;139;Autres;;0;
37226Haapiti6140Autres;déc-01;Haapiti;06m;140;Autres;;0;
37226Haapiti12141Autres;déc-01;Haapiti;12m;141;Autres;;0;
37226Haapiti12142Autres;déc-01;Haapiti;12m;142;Autres;;0;
37226Haapiti12143AcroporidaeDessous;déc-01;Haapiti;12m;143;Acroporidae;Dessous;1;
37226Haapiti12143PocilloporidaeDessous;déc-01;Haapiti;12m;143;Pocilloporidae;Dessous;2;
37226Haapiti12143PoritidaeDessous;déc-01;Haapiti;12m;143;Poritidae;Dessous;2;
37226Haapiti12144PocilloporidaeDessous;déc-01;Haapiti;12m;144;Pocilloporidae;Dessous;5;
37226Haapiti12144PoritidaeDessous;déc-01;Haapiti;12m;144;Poritidae;Dessous;5;
37226Haapiti12145PoritidaeDessous;déc-01;Haapiti;12m;145;Poritidae;Dessous;1;
37226Haapiti12146AcroporidaeDessous;déc-01;Haapiti;12m;146;Acroporidae;Dessous;1;
37226Haapiti12146PocilloporidaeDessous;déc-01;Haapiti;12m;146;Pocilloporidae;Dessous;2;
37226Haapiti12147PocilloporidaeDessous;déc-01;Haapiti;12m;147;Pocilloporidae;Dessous;2;
37226Haapiti12148PocilloporidaeDessous;déc-01;Haapiti;12m;148;Pocilloporidae;Dessous;4;
37226Haapiti12148PoritidaeDessous;déc-01;Haapiti;12m;148;Poritidae;Dessous;1;
37226Haapiti12149Autres;déc-01;Haapiti;12m;149;Autres;;0;
37226Haapiti12150PocilloporidaeDessous;déc-01;Haapiti;12m;150;Pocilloporidae;Dessous;4;
37226Haapiti12150PoritidaeDessous;déc-01;Haapiti;12m;150;Poritidae;Dessous;2;
37226Haapiti12151PocilloporidaeDessous;déc-01;Haapiti;12m;151;Pocilloporidae;Dessous;1;
37226Haapiti12152PocilloporidaeDessous;déc-01;Haapiti;12m;152;Pocilloporidae;Dessous;2;
37226Haapiti12152PoritidaeDessous;déc-01;Haapiti;12m;152;Poritidae;Dessous;3;
37226Haapiti12153Autres;déc-01;Haapiti;12m;153;Autres;;0;
37226Haapiti12154Autres;déc-01;Haapiti;12m;154;Autres;;0;
37226Haapiti12155PocilloporidaeDessous;déc-01;Haapiti;12m;155;Pocilloporidae;Dessous;2;
37226Haapiti12156CassésBords;déc-01;Haapiti;12m;156;Cassés;Bords;1;
37226Haapiti12156PocilloporidaeBords;déc-01;Haapiti;12m;156;Pocilloporidae;Bords;2;
37226Haapiti12156PoritidaeDessus;déc-01;Haapiti;12m;156;Poritidae;Dessus;1;
37226Haapiti12157PocilloporidaeDessous;déc-01;Haapiti;12m;157;Pocilloporidae;Dessous;2;
37226Haapiti12158PocilloporidaeDessous;déc-01;Haapiti;12m;158;Pocilloporidae;Dessous;4;
37226Haapiti12159Autres;déc-01;Haapiti;12m;159;Autres;;0;
37226Haapiti12160PoritidaeDessous;déc-01;Haapiti;12m;160;Poritidae;Dessous;2;
37226Haapiti18161PocilloporidaeDessous;déc-01;Haapiti;18m;161;Pocilloporidae;Dessous;1;
37226Haapiti18161PocilloporidaeDessus;déc-01;Haapiti;18m;161;Pocilloporidae;Dessus;2;
37226Haapiti18161PoritidaeDessous;déc-01;Haapiti;18m;161;Poritidae;Dessous;2;
37226Haapiti18162PocilloporidaeDessous;déc-01;Haapiti;18m;162;Pocilloporidae;Dessous;1;
37226Haapiti18162PoritidaeDessous;déc-01;Haapiti;18m;162;Poritidae;Dessous;1;
37226Haapiti18163Autres;déc-01;Haapiti;18m;163;Autres;;0;
37226Haapiti18164AcroporidaeBords;déc-01;Haapiti;18m;164;Acroporidae;Bords;1;
37226Haapiti18164AutresBords;déc-01;Haapiti;18m;164;Autres;Bords;1;
37226Haapiti18164PocilloporidaeBords;déc-01;Haapiti;18m;164;Pocilloporidae;Bords;1;
37226Haapiti18164PocilloporidaeDessous;déc-01;Haapiti;18m;164;Pocilloporidae;Dessous;1;
37226Haapiti18165PocilloporidaeBords;déc-01;Haapiti;18m;165;Pocilloporidae;Bords;1;
37226Haapiti18166Autres;déc-01;Haapiti;18m;166;Autres;;0;
37226Haapiti18167PocilloporidaeDessous;déc-01;Haapiti;18m;167;Pocilloporidae;Dessous;2;
37226Haapiti18168Autres;déc-01;Haapiti;18m;168;Autres;;0;
37226Haapiti18169PocilloporidaeBords;déc-01;Haapiti;18m;169;Pocilloporidae;Bords;1;
37226Haapiti18169PocilloporidaeDessous;déc-01;Haapiti;18m;169;Pocilloporidae;Dessous;3;
37226Haapiti18169PoritidaeDessous;déc-01;Haapiti;18m;169;Poritidae;Dessous;1;
37226Haapiti18170Autres;déc-01;Haapiti;18m;170;Autres;;0;
37226Haapiti18171PocilloporidaeBords;déc-01;Haapiti;18m;171;Pocilloporidae;Bords;2;
37226Haapiti18171PocilloporidaeDessous;déc-01;Haapiti;18m;171;Pocilloporidae;Dessous;1;
37226Haapiti18171PocilloporidaeDessus;déc-01;Haapiti;18m;171;Pocilloporidae;Dessus;1;
37226Haapiti18171PoritidaeBords;déc-01;Haapiti;18m;171;Poritidae;Bords;1;
37226Haapiti18172PocilloporidaeDessous;déc-01;Haapiti;18m;172;Pocilloporidae;Dessous;5;
37226Haapiti18172PoritidaeDessous;déc-01;Haapiti;18m;172;Poritidae;Dessous;1;
37226Haapiti18173PocilloporidaeDessus;déc-01;Haapiti;18m;173;Pocilloporidae;Dessus;1;
37226Haapiti18174AcroporidaeDessous;déc-01;Haapiti;18m;174;Acroporidae;Dessous;1;
37226Haapiti18174PocilloporidaeBords;déc-01;Haapiti;18m;174;Pocilloporidae;Bords;1;
37226Haapiti18174PocilloporidaeDessous;déc-01;Haapiti;18m;174;Pocilloporidae;Dessous;2;
37226Haapiti18174PocilloporidaeDessus;déc-01;Haapiti;18m;174;Pocilloporidae;Dessus;2;
37226Haapiti18175PocilloporidaeBords;déc-01;Haapiti;18m;175;Pocilloporidae;Bords;3;
37226Haapiti18175PocilloporidaeDessous;déc-01;Haapiti;18m;175;Pocilloporidae;Dessous;2;
37226Haapiti18176Autres;déc-01;Haapiti;18m;176;Autres;;0;
37226Haapiti18177PocilloporidaeDessous;déc-01;Haapiti;18m;177;Pocilloporidae;Dessous;1;
37226Haapiti18178CassésDessus;déc-01;Haapiti;18m;178;Cassés;Dessus;1;
37226Haapiti18178PocilloporidaeDessous;déc-01;Haapiti;18m;178;Pocilloporidae;Dessous;1;
37226Haapiti18179PocilloporidaeDessous;déc-01;Haapiti;18m;179;Pocilloporidae;Dessous;1;
37226Haapiti18180PocilloporidaeBords;déc-01;Haapiti;18m;180;Pocilloporidae;Bords;1;
37226Haapiti18180PocilloporidaeDessous;déc-01;Haapiti;18m;180;Pocilloporidae;Dessous;1;
37226Haapiti18180PocilloporidaeDessus;déc-01;Haapiti;18m;180;Pocilloporidae;Dessus;2;
37500Vaipahu61Autres;sept-02;Vaipahu;06m;1;Autres;;0;
37500Vaipahu62;sept-02;Vaipahu;06m;2;;;;Plaque absente
37500Vaipahu63Autres;sept-02;Vaipahu;06m;3;Autres;;0;
37500Vaipahu64PocilloporidaeDessous;sept-02;Vaipahu;06m;4;Pocilloporidae;Dessous;1;
37500Vaipahu65Autres;sept-02;Vaipahu;06m;5;Autres;;0;
37500Vaipahu66AutresDessus;sept-02;Vaipahu;06m;6;Autres;Dessus;1;
37500Vaipahu67Autres;sept-02;Vaipahu;06m;7;Autres;;0;
37500Vaipahu68Autres;sept-02;Vaipahu;06m;8;Autres;;0;
37500Vaipahu69Autres;sept-02;Vaipahu;06m;9;Autres;;0;
37500Vaipahu610Autres;sept-02;Vaipahu;06m;10;Autres;;0;
37500Vaipahu611PocilloporidaeBords;sept-02;Vaipahu;06m;11;Pocilloporidae;Bords;1;
37500Vaipahu612Autres;sept-02;Vaipahu;06m;12;Autres;;0;
37500Vaipahu613Autres;sept-02;Vaipahu;06m;13;Autres;;0;
37500Vaipahu614Autres;sept-02;Vaipahu;06m;14;Autres;;0;
37500Vaipahu615PocilloporidaeDessus;sept-02;Vaipahu;06m;15;Pocilloporidae;Dessus;1;
37500Vaipahu616Autres;sept-02;Vaipahu;06m;16;Autres;;0;
37500Vaipahu617Autres;sept-02;Vaipahu;06m;17;Autres;;0;
37500Vaipahu618Autres;sept-02;Vaipahu;06m;18;Autres;;0;
37500Vaipahu619PocilloporidaeDessous;sept-02;Vaipahu;06m;19;Pocilloporidae;Dessous;1;
37500Vaipahu620AutresBords;sept-02;Vaipahu;06m;20;Autres;Bords;1;
37500Vaipahu1221Autres;sept-02;Vaipahu;12m;21;Autres;;0;
37500Vaipahu1222Autres;sept-02;Vaipahu;12m;22;Autres;;0;
37500Vaipahu1223PoritidaeDessous;sept-02;Vaipahu;12m;23;Poritidae;Dessous;1;
37500Vaipahu1223PoritidaeDessus;sept-02;Vaipahu;12m;23;Poritidae;Dessus;1;
37500Vaipahu1224;sept-02;Vaipahu;12m;24;;;;Plaque absente
37500Vaipahu1225Autres;sept-02;Vaipahu;12m;25;Autres;;0;
37500Vaipahu1226CassésDessus;sept-02;Vaipahu;12m;26;Cassés;Dessus;1;
37500Vaipahu1226PocilloporidaeDessous;sept-02;Vaipahu;12m;26;Pocilloporidae;Dessous;1;
37500Vaipahu1227Autres;sept-02;Vaipahu;12m;27;Autres;;0;
37500Vaipahu1228PoritidaeDessous;sept-02;Vaipahu;12m;28;Poritidae;Dessous;1;
37500Vaipahu1229Autres;sept-02;Vaipahu;12m;29;Autres;;0;
37500Vaipahu1230CassésDessous;sept-02;Vaipahu;12m;30;Cassés;Dessous;1;
37500Vaipahu1231Autres;sept-02;Vaipahu;12m;31;Autres;;0;
37500Vaipahu1232Autres;sept-02;Vaipahu;12m;32;Autres;;0;
37500Vaipahu1233Autres;sept-02;Vaipahu;12m;33;Autres;;0;
37500Vaipahu1234Autres;sept-02;Vaipahu;12m;34;Autres;;0;
37500Vaipahu1235Autres;sept-02;Vaipahu;12m;35;Autres;;0;
37500Vaipahu1236PoritidaeBords;sept-02;Vaipahu;12m;36;Poritidae;Bords;1;
37500Vaipahu1237Autres;sept-02;Vaipahu;12m;37;Autres;;0;
37500Vaipahu1238Autres;sept-02;Vaipahu;12m;38;Autres;;0;
37500Vaipahu1239Autres;sept-02;Vaipahu;12m;39;Autres;;0;
37500Vaipahu1240Autres;sept-02;Vaipahu;12m;40;Autres;;0;
37500Vaipahu1841Autres;sept-02;Vaipahu;18m;41;Autres;;0;
37500Vaipahu1842Autres;sept-02;Vaipahu;18m;42;Autres;;0;
37500Vaipahu1843Autres;sept-02;Vaipahu;18m;43;Autres;;0;
37500Vaipahu1844Autres;sept-02;Vaipahu;18m;44;Autres;;0;
37500Vaipahu1845Autres;sept-02;Vaipahu;18m;45;Autres;;0;
37500Vaipahu1846Autres;sept-02;Vaipahu;18m;46;Autres;;0;
37500Vaipahu1847Autres;sept-02;Vaipahu;18m;47;Autres;;0;
37500Vaipahu1848AcroporidaeDessous;sept-02;Vaipahu;18m;48;Acroporidae;Dessous;1;
37500Vaipahu1849Autres;sept-02;Vaipahu;18m;49;Autres;;0;
37500Vaipahu1850Autres;sept-02;Vaipahu;18m;50;Autres;;0;
37500Vaipahu1851Autres;sept-02;Vaipahu;18m;51;Autres;;0;
37500Vaipahu1852Autres;sept-02;Vaipahu;18m;52;Autres;;0;
37500Vaipahu1853Autres;sept-02;Vaipahu;18m;53;Autres;;0;
37500Vaipahu1854Autres;sept-02;Vaipahu;18m;54;Autres;;0;
37500Vaipahu1855Autres;sept-02;Vaipahu;18m;55;Autres;;0;
37500Vaipahu1856Autres;sept-02;Vaipahu;18m;56;Autres;;0;
37500Vaipahu1857Autres;sept-02;Vaipahu;18m;57;Autres;;0;
37500Vaipahu1858Autres;sept-02;Vaipahu;18m;58;Autres;;0;
37500Vaipahu1859Autres;sept-02;Vaipahu;18m;59;Autres;;0;
37500Vaipahu1860Autres;sept-02;Vaipahu;18m;60;Autres;;0;
37500Tiahura661Autres;sept-02;Tiahura;06m;61;Autres;;0;
37500Tiahura662PocilloporidaeBords;sept-02;Tiahura;06m;62;Pocilloporidae;Bords;1;
37500Tiahura663Autres;sept-02;Tiahura;06m;63;Autres;;0;
37500Tiahura664Autres;sept-02;Tiahura;06m;64;Autres;;0;
37500Tiahura665Autres;sept-02;Tiahura;06m;65;Autres;;0;
37500Tiahura666PocilloporidaeDessous;sept-02;Tiahura;06m;66;Pocilloporidae;Dessous;1;
37500Tiahura667Autres;sept-02;Tiahura;06m;67;Autres;;0;
37500Tiahura668PocilloporidaeDessous;sept-02;Tiahura;06m;68;Pocilloporidae;Dessous;1;
37500Tiahura669Autres;sept-02;Tiahura;06m;69;Autres;;0;
37500Tiahura670PocilloporidaeDessous;sept-02;Tiahura;06m;70;Pocilloporidae;Dessous;1;
37500Tiahura671Autres;sept-02;Tiahura;06m;71;Autres;;0;
37500Tiahura672Autres;sept-02;Tiahura;06m;72;Autres;;0;
37500Tiahura673Autres;sept-02;Tiahura;06m;73;Autres;;0;
37500Tiahura674Autres;sept-02;Tiahura;06m;74;Autres;;0;
37500Tiahura675Autres;sept-02;Tiahura;06m;75;Autres;;0;
37500Tiahura676Autres;sept-02;Tiahura;06m;76;Autres;;0;
37500Tiahura677Autres;sept-02;Tiahura;06m;77;Autres;;0;
37500Tiahura678Autres;sept-02;Tiahura;06m;78;Autres;;0;
37500Tiahura679PocilloporidaeBords;sept-02;Tiahura;06m;79;Pocilloporidae;Bords;2;
37500Tiahura680PocilloporidaeBords;sept-02;Tiahura;06m;80;Pocilloporidae;Bords;1;
37500Tiahura1281Autres;sept-02;Tiahura;12m;81;Autres;;0;
37500Tiahura1282Autres;sept-02;Tiahura;12m;82;Autres;;0;
37500Tiahura1283Autres;sept-02;Tiahura;12m;83;Autres;;0;
37500Tiahura1284PoritidaeDessous;sept-02;Tiahura;12m;84;Poritidae;Dessous;1;
37500Tiahura1285Autres;sept-02;Tiahura;12m;85;Autres;;0;
37500Tiahura1286Autres;sept-02;Tiahura;12m;86;Autres;;0;
37500Tiahura1287PoritidaeDessous;sept-02;Tiahura;12m;87;Poritidae;Dessous;2;
37500Tiahura1288PoritidaeDessous;sept-02;Tiahura;12m;88;Poritidae;Dessous;1;
37500Tiahura1289PoritidaeDessous;sept-02;Tiahura;12m;89;Poritidae;Dessous;2;
37500Tiahura1290Autres;sept-02;Tiahura;12m;90;Autres;;0;
37500Tiahura1291Autres;sept-02;Tiahura;12m;91;Autres;;0;
37500Tiahura1292PoritidaeDessous;sept-02;Tiahura;12m;92;Poritidae;Dessous;2;
37500Tiahura1293Autres;sept-02;Tiahura;12m;93;Autres;;0;
37500Tiahura1294Autres;sept-02;Tiahura;12m;94;Autres;;0;
37500Tiahura1295Autres;sept-02;Tiahura;12m;95;Autres;;0;
37500Tiahura1296AcroporidaeDessous;sept-02;Tiahura;12m;96;Acroporidae;Dessous;1;
37500Tiahura1296PoritidaeBords;sept-02;Tiahura;12m;96;Poritidae;Bords;2;
37500Tiahura1297Autres;sept-02;Tiahura;12m;97;Autres;;0;
37500Tiahura1298Autres;sept-02;Tiahura;12m;98;Autres;;0;
37500Tiahura1299PoritidaeDessous;sept-02;Tiahura;12m;99;Poritidae;Dessous;2;
37500Tiahura12100Autres;sept-02;Tiahura;12m;100;Autres;;0;
37500Tiahura18101Autres;sept-02;Tiahura;18m;101;Autres;;0;
37500Tiahura18102Autres;sept-02;Tiahura;18m;102;Autres;;0;
37500Tiahura18103PoritidaeDessous;sept-02;Tiahura;18m;103;Poritidae;Dessous;1;
37500Tiahura18104PoritidaeDessous;sept-02;Tiahura;18m;104;Poritidae;Dessous;1;
37500Tiahura18105Autres;sept-02;Tiahura;18m;105;Autres;;0;
37500Tiahura18106PoritidaeDessous;sept-02;Tiahura;18m;106;Poritidae;Dessous;1;
37500Tiahura18107Autres;sept-02;Tiahura;18m;107;Autres;;0;
37500Tiahura18108Autres;sept-02;Tiahura;18m;108;Autres;;0;
37500Tiahura18109Autres;sept-02;Tiahura;18m;109;Autres;;0;
37500Tiahura18110Autres;sept-02;Tiahura;18m;110;Autres;;0;
37500Tiahura18111Autres;sept-02;Tiahura;18m;111;Autres;;0;
37500Tiahura18112Autres;sept-02;Tiahura;18m;112;Autres;;0;
37500Tiahura18113Autres;sept-02;Tiahura;18m;113;Autres;;0;
37500Tiahura18114Autres;sept-02;Tiahura;18m;114;Autres;;0;
37500Tiahura18115PoritidaeDessous;sept-02;Tiahura;18m;115;Poritidae;Dessous;1;
37500Tiahura18116PoritidaeBords;sept-02;Tiahura;18m;116;Poritidae;Bords;1;
37500Tiahura18117Autres;sept-02;Tiahura;18m;117;Autres;;0;
37500Tiahura18118PoritidaeBords;sept-02;Tiahura;18m;118;Poritidae;Bords;1;
37500Tiahura18119Autres;sept-02;Tiahura;18m;119;Autres;;0;
37500Tiahura18120Autres;sept-02;Tiahura;18m;120;Autres;;0;
37500Haapiti6121Autres;sept-02;Haapiti;06m;121;Autres;;0;
37500Haapiti6122Autres;sept-02;Haapiti;06m;122;Autres;;0;
37500Haapiti6123Autres;sept-02;Haapiti;06m;123;Autres;;0;
37500Haapiti6124Autres;sept-02;Haapiti;06m;124;Autres;;0;
37500Haapiti6125Autres;sept-02;Haapiti;06m;125;Autres;;0;
37500Haapiti6126Autres;sept-02;Haapiti;06m;126;Autres;;0;
37500Haapiti6127Autres;sept-02;Haapiti;06m;127;Autres;;0;
37500Haapiti6128Autres;sept-02;Haapiti;06m;128;Autres;;0;
37500Haapiti6129Autres;sept-02;Haapiti;06m;129;Autres;;0;
37500Haapiti6130Autres;sept-02;Haapiti;06m;130;Autres;;0;
37500Haapiti6131Autres;sept-02;Haapiti;06m;131;Autres;;0;
37500Haapiti6132Autres;sept-02;Haapiti;06m;132;Autres;;0;
37500Haapiti6133Autres;sept-02;Haapiti;06m;133;Autres;;0;
37500Haapiti6134Autres;sept-02;Haapiti;06m;134;Autres;;0;
37500Haapiti6135Autres;sept-02;Haapiti;06m;135;Autres;;0;
37500Haapiti6136Autres;sept-02;Haapiti;06m;136;Autres;;0;
37500Haapiti6137AcroporidaeDessous;sept-02;Haapiti;06m;137;Acroporidae;Dessous;1;
37500Haapiti6138Autres;sept-02;Haapiti;06m;138;Autres;;0;
37500Haapiti6139Autres;sept-02;Haapiti;06m;139;Autres;;0;
37500Haapiti6140Autres;sept-02;Haapiti;06m;140;Autres;;0;
37500Haapiti12141Autres;sept-02;Haapiti;12m;141;Autres;;0;
37500Haapiti12142;sept-02;Haapiti;12m;142;;;;Plaque absente
37500Haapiti12143Autres;sept-02;Haapiti;12m;143;Autres;;0;
37500Haapiti12144Autres;sept-02;Haapiti;12m;144;Autres;;0;
37500Haapiti12145Autres;sept-02;Haapiti;12m;145;Autres;;0;
37500Haapiti12146Autres;sept-02;Haapiti;12m;146;Autres;;0;
37500Haapiti12147AcroporidaeDessous;sept-02;Haapiti;12m;147;Acroporidae;Dessous;1;
37500Haapiti12148Autres;sept-02;Haapiti;12m;148;Autres;;0;
37500Haapiti12149Autres;sept-02;Haapiti;12m;149;Autres;;0;
37500Haapiti12150Autres;sept-02;Haapiti;12m;150;Autres;;0;
37500Haapiti12151Autres;sept-02;Haapiti;12m;151;Autres;;0;
37500Haapiti12152Autres;sept-02;Haapiti;12m;152;Autres;;0;
37500Haapiti12153Autres;sept-02;Haapiti;12m;153;Autres;;0;
37500Haapiti12154Autres;sept-02;Haapiti;12m;154;Autres;;0;
37500Haapiti12155Autres;sept-02;Haapiti;12m;155;Autres;;0;
37500Haapiti12156Autres;sept-02;Haapiti;12m;156;Autres;;0;
37500Haapiti12157Autres;sept-02;Haapiti;12m;157;Autres;;0;
37500Haapiti12158Autres;sept-02;Haapiti;12m;158;Autres;;0;
37500Haapiti12159Autres;sept-02;Haapiti;12m;159;Autres;;0;
37500Haapiti12160Autres;sept-02;Haapiti;12m;160;Autres;;0;
37500Haapiti18161Autres;sept-02;Haapiti;18m;161;Autres;;0;
37500Haapiti18162Autres;sept-02;Haapiti;18m;162;Autres;;0;
37500Haapiti18163Autres;sept-02;Haapiti;18m;163;Autres;;0;
37500Haapiti18164Autres;sept-02;Haapiti;18m;164;Autres;;0;
37500Haapiti18165PocilloporidaeBords;sept-02;Haapiti;18m;165;Pocilloporidae;Bords;1;
37500Haapiti18166Autres;sept-02;Haapiti;18m;166;Autres;;0;
37500Haapiti18167Autres;sept-02;Haapiti;18m;167;Autres;;0;
37500Haapiti18168PocilloporidaeDessus;sept-02;Haapiti;18m;168;Pocilloporidae;Dessus;2;
37500Haapiti18169Autres;sept-02;Haapiti;18m;169;Autres;;0;
37500Haapiti18170Autres;sept-02;Haapiti;18m;170;Autres;;0;
37500Haapiti18171Autres;sept-02;Haapiti;18m;171;Autres;;0;
37500Haapiti18172Autres;sept-02;Haapiti;18m;172;Autres;;0;
37500Haapiti18173Autres;sept-02;Haapiti;18m;173;Autres;;0;
37500Haapiti18174Autres;sept-02;Haapiti;18m;174;Autres;;0;
37500Haapiti18175Autres;sept-02;Haapiti;18m;175;Autres;;0;
37500Haapiti18176;sept-02;Haapiti;18m;176;;;;Plaque absente
37500Haapiti18177Autres;sept-02;Haapiti;18m;177;Autres;;0;
37500Haapiti18178Autres;sept-02;Haapiti;18m;178;Autres;;0;
37500Haapiti18179Autres;sept-02;Haapiti;18m;179;Autres;;0;
37500Haapiti18180Autres;sept-02;Haapiti;18m;180;Autres;;0;
37591Vaipahu61AcroporidaeDessous;déc-02;Vaipahu;06m;1;Acroporidae;Dessous;2;
37591Vaipahu61AutresDessous;déc-02;Vaipahu;06m;1;Autres;Dessous;1;
37591Vaipahu61PocilloporidaeDessous;déc-02;Vaipahu;06m;1;Pocilloporidae;Dessous;1;
37591Vaipahu61PoritidaeDessous;déc-02;Vaipahu;06m;1;Poritidae;Dessous;2;
37591Vaipahu62;déc-02;Vaipahu;06m;2;;;;Plaque absente
37591Vaipahu63PocilloporidaeDessous;déc-02;Vaipahu;06m;3;Pocilloporidae;Dessous;1;
37591Vaipahu63PocilloporidaeDessus;déc-02;Vaipahu;06m;3;Pocilloporidae;Dessus;1;
37591Vaipahu64CassésDessous;déc-02;Vaipahu;06m;4;Cassés;Dessous;1;
37591Vaipahu64PocilloporidaeBords;déc-02;Vaipahu;06m;4;Pocilloporidae;Bords;2;
37591Vaipahu64PocilloporidaeDessous;déc-02;Vaipahu;06m;4;Pocilloporidae;Dessous;5;
